problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p1_find_missing_number,prompt_1,38,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    arg1_sum = sum(arg1)\n    missing_number = total_sum - arg1_sum\n    return missing_number'],1000,0.0002212,0.000226494,0.0002536,N/A
p1_find_missing_number,prompt_1,38,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    arg1_sum = sum(arg1)\n    missing_number = total_sum - arg1_sum\n    return missing_number'],10000,0.0019699,0.00205006,0.0021462,N/A
p1_find_missing_number,prompt_1,38,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    arg1_sum = sum(arg1)\n    missing_number = total_sum - arg1_sum\n    return missing_number'],100000,0.0655524,0.068020485,0.0744788,N/A
p1_find_missing_number,prompt_1,39,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],1000,0.0002208,0.000230775,0.0002733,N/A
p1_find_missing_number,prompt_1,39,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],10000,0.0019736,0.002067163,0.0023558,N/A
p1_find_missing_number,prompt_1,39,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) // 2\n    array_sum = sum(arg1)\n    return total_sum - array_sum'],100000,0.0655933,0.068376872,0.0716952,N/A
p1_find_missing_number,prompt_1,40,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = sum(arg1)\n    expected_sum = (n + 1) * (n + 2) // 2\n    return expected_sum - total_sum'],1000,0.0002211,0.000228057,0.000251,N/A
p1_find_missing_number,prompt_1,40,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = sum(arg1)\n    expected_sum = (n + 1) * (n + 2) // 2\n    return expected_sum - total_sum'],10000,0.0019718,0.002078794,0.0022418,N/A
p1_find_missing_number,prompt_1,40,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = sum(arg1)\n    expected_sum = (n + 1) * (n + 2) // 2\n    return expected_sum - total_sum'],100000,0.0660059,0.067712917,0.0734867,N/A
p1_find_missing_number,prompt_1,41,['def funcImp(arg1):\n    n = len(arg1)\n    xor_sum = 0\n    for i in range(n):\n        xor_sum ^= i ^ arg1[i]\n    xor_sum ^= n\n    return xor_sum'],1000,0.0033745,0.003547851,0.004983,N/A
p1_find_missing_number,prompt_1,41,['def funcImp(arg1):\n    n = len(arg1)\n    xor_sum = 0\n    for i in range(n):\n        xor_sum ^= i ^ arg1[i]\n    xor_sum ^= n\n    return xor_sum'],10000,0.0331571,0.034060153,0.0383052,N/A
p1_find_missing_number,prompt_1,41,['def funcImp(arg1):\n    n = len(arg1)\n    xor_sum = 0\n    for i in range(n):\n        xor_sum ^= i ^ arg1[i]\n    xor_sum ^= n\n    return xor_sum'],100000,0.333616,0.340142633,0.3649973,N/A
p1_find_missing_number,prompt_1,42,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) // 2\n    list_sum = sum(arg1)\n    return total_sum - list_sum'],1000,0.0002204,0.000227099,0.0002595,N/A
p1_find_missing_number,prompt_1,42,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) // 2\n    list_sum = sum(arg1)\n    return total_sum - list_sum'],10000,0.0019678,0.002059743,0.0022256,N/A
p1_find_missing_number,prompt_1,42,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) // 2\n    list_sum = sum(arg1)\n    return total_sum - list_sum'],100000,0.0654953,0.06815736,0.0770995,N/A
p1_find_missing_number,prompt_1,43,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],1000,0.0002211,0.000229239,0.0002581,N/A
p1_find_missing_number,prompt_1,43,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],10000,0.0020455,0.002088267,0.0026407,N/A
p1_find_missing_number,prompt_1,43,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],100000,0.0656197,0.068931141,0.0775737,N/A
p1_find_missing_number,prompt_1,44,['def funcImp(arg1):\n    expected_sum = (len(arg1) + 1) * (len(arg1) + 2) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],1000,0.0002228,0.000231429,0.0002705,N/A
p1_find_missing_number,prompt_1,44,['def funcImp(arg1):\n    expected_sum = (len(arg1) + 1) * (len(arg1) + 2) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],10000,0.001974,0.002071814,0.0022498,N/A
p1_find_missing_number,prompt_1,44,['def funcImp(arg1):\n    expected_sum = (len(arg1) + 1) * (len(arg1) + 2) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],100000,0.0673033,0.069681419,0.0756956,N/A
p1_find_missing_number,prompt_1,45,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = sum(arg1)\n    expected_sum = (n + 1) * (n + 2) // 2\n    missing_number = expected_sum - total_sum\n    return missing_number'],1000,0.0002205,0.000226997,0.0002489,N/A
p1_find_missing_number,prompt_1,45,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = sum(arg1)\n    expected_sum = (n + 1) * (n + 2) // 2\n    missing_number = expected_sum - total_sum\n    return missing_number'],10000,0.002035,0.002086014,0.0022887,N/A
p1_find_missing_number,prompt_1,45,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = sum(arg1)\n    expected_sum = (n + 1) * (n + 2) // 2\n    missing_number = expected_sum - total_sum\n    return missing_number'],100000,0.0666183,0.068424033,0.0723559,N/A
p1_find_missing_number,prompt_1,46,"['def funcImp(arg1):\n    n = len(arg1)\n    xor_sum = 0\n    for i in range(n):\n        xor_sum ^= arg1[i]\n    for i in range(1, n + 2):\n        xor_sum ^= i\n    return xor_sum']",1000,0.0041763,0.004241344,0.0043459,N/A
p1_find_missing_number,prompt_1,46,"['def funcImp(arg1):\n    n = len(arg1)\n    xor_sum = 0\n    for i in range(n):\n        xor_sum ^= arg1[i]\n    for i in range(1, n + 2):\n        xor_sum ^= i\n    return xor_sum']",10000,0.0433369,0.044503297,0.0499251,N/A
p1_find_missing_number,prompt_1,46,"['def funcImp(arg1):\n    n = len(arg1)\n    xor_sum = 0\n    for i in range(n):\n        xor_sum ^= arg1[i]\n    for i in range(1, n + 2):\n        xor_sum ^= i\n    return xor_sum']",100000,0.4417614,0.44797491,0.4641449,N/A
p1_find_missing_number,prompt_1,47,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) // 2\n    arr_sum = sum(arg1)\n    return total_sum - arr_sum'],1000,0.0002217,0.00022998,0.0003051,N/A
p1_find_missing_number,prompt_1,47,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) // 2\n    arr_sum = sum(arg1)\n    return total_sum - arr_sum'],10000,0.0019724,0.002082824,0.0024553,N/A
p1_find_missing_number,prompt_1,47,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) // 2\n    arr_sum = sum(arg1)\n    return total_sum - arr_sum'],100000,0.0659635,0.067895138,0.0768325,N/A
p1_find_missing_number,prompt_1,48,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],1000,0.0002222,0.000228576,0.0002422,N/A
p1_find_missing_number,prompt_1,48,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],10000,0.0019797,0.002110685,0.0031413,N/A
p1_find_missing_number,prompt_1,48,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_number = expected_sum - actual_sum\n    return missing_number'],100000,0.0650524,0.068557155,0.0776766,N/A
p1_find_missing_number,prompt_1,49,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) // 2\n    sum_of_array = sum(arg1)\n    return total_sum - sum_of_array'],1000,0.0002121,0.000224628,0.0002556,N/A
p1_find_missing_number,prompt_1,49,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) // 2\n    sum_of_array = sum(arg1)\n    return total_sum - sum_of_array'],10000,0.0019742,0.002058531,0.0022749,N/A
p1_find_missing_number,prompt_1,49,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) // 2\n    sum_of_array = sum(arg1)\n    return total_sum - sum_of_array'],100000,0.0654011,0.067814541,0.0773381,N/A
p1_find_missing_number,prompt_1,50,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],1000,0.0002143,0.000226288,0.000269,N/A
p1_find_missing_number,prompt_1,50,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],10000,0.0020163,0.002068451,0.0022734,N/A
p1_find_missing_number,prompt_1,50,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],100000,0.0651394,0.067712196,0.0729452,N/A
p1_find_missing_number,prompt_1,51,"['def funcImp(arg1):\n    sum_of_nums = sum(arg1)\n    sum_of_all_nums = sum(range(1, len(arg1) + 2))\n    missing_num = sum_of_all_nums - sum_of_nums\n    return missing_num']",1000,0.0006794,0.000721793,0.0012608,N/A
p1_find_missing_number,prompt_1,51,"['def funcImp(arg1):\n    sum_of_nums = sum(arg1)\n    sum_of_all_nums = sum(range(1, len(arg1) + 2))\n    missing_num = sum_of_all_nums - sum_of_nums\n    return missing_num']",10000,0.0072303,0.00754613,0.008574,N/A
p1_find_missing_number,prompt_1,51,"['def funcImp(arg1):\n    sum_of_nums = sum(arg1)\n    sum_of_all_nums = sum(range(1, len(arg1) + 2))\n    missing_num = sum_of_all_nums - sum_of_nums\n    return missing_num']",100000,0.148621,0.152121605,0.1608857,N/A
p1_find_missing_number,prompt_1,52,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) / 2\n    actual_sum = sum(arg1)\n    return int(total_sum - actual_sum)'],1000,0.0002268,0.000235383,0.0002641,N/A
p1_find_missing_number,prompt_1,52,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) / 2\n    actual_sum = sum(arg1)\n    return int(total_sum - actual_sum)'],10000,0.0019827,0.002083265,0.0029403,N/A
p1_find_missing_number,prompt_1,52,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = (n + 1) * (n + 2) / 2\n    actual_sum = sum(arg1)\n    return int(total_sum - actual_sum)'],100000,0.0654236,0.068807692,0.073858,N/A
p1_find_missing_number,prompt_1,53,['def funcImp(arg1):\n    n = len(arg1)\n    missing_num = n * (n + 1) // 2 - sum(arg1)\n    return missing_num'],1000,0.0002187,0.0002253,0.0002734,N/A
p1_find_missing_number,prompt_1,53,['def funcImp(arg1):\n    n = len(arg1)\n    missing_num = n * (n + 1) // 2 - sum(arg1)\n    return missing_num'],10000,0.0019666,0.002035718,0.0022034,N/A
p1_find_missing_number,prompt_1,53,['def funcImp(arg1):\n    n = len(arg1)\n    missing_num = n * (n + 1) // 2 - sum(arg1)\n    return missing_num'],100000,0.0655328,0.067610779,0.0732948,N/A
p1_find_missing_number,prompt_1,54,['def funcImp(arg1):\n    n = len(arg1)\n    total = (n + 1) * (n + 2) // 2\n    sum_of_arg1 = sum(arg1)\n    return total - sum_of_arg1'],1000,0.0002172,0.000227623,0.0003222,N/A
p1_find_missing_number,prompt_1,54,['def funcImp(arg1):\n    n = len(arg1)\n    total = (n + 1) * (n + 2) // 2\n    sum_of_arg1 = sum(arg1)\n    return total - sum_of_arg1'],10000,0.00197,0.002043404,0.0022469,N/A
p1_find_missing_number,prompt_1,54,['def funcImp(arg1):\n    n = len(arg1)\n    total = (n + 1) * (n + 2) // 2\n    sum_of_arg1 = sum(arg1)\n    return total - sum_of_arg1'],100000,0.0651727,0.06725594,0.0740487,N/A
p1_find_missing_number,prompt_1,55,['def funcImp(arg1):\n    n = len(arg1) + 1\n    sum_of_all = n * (n + 1) // 2\n    sum_of_arg1 = sum(arg1)\n    missing_number = sum_of_all - sum_of_arg1\n    return missing_number'],1000,0.0002223,0.000231541,0.0002558,N/A
p1_find_missing_number,prompt_1,55,['def funcImp(arg1):\n    n = len(arg1) + 1\n    sum_of_all = n * (n + 1) // 2\n    sum_of_arg1 = sum(arg1)\n    missing_number = sum_of_all - sum_of_arg1\n    return missing_number'],10000,0.0019697,0.002100986,0.0050699,N/A
p1_find_missing_number,prompt_1,55,['def funcImp(arg1):\n    n = len(arg1) + 1\n    sum_of_all = n * (n + 1) // 2\n    sum_of_arg1 = sum(arg1)\n    missing_number = sum_of_all - sum_of_arg1\n    return missing_number'],100000,0.0648074,0.067331576,0.0734365,N/A
p1_find_missing_number,prompt_1,56,['def funcImp(arg1):\n    n = len(arg1)\n    expected_sum = (n + 1) * (n + 2) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],1000,0.0002119,0.000226269,0.0002579,N/A
p1_find_missing_number,prompt_1,56,['def funcImp(arg1):\n    n = len(arg1)\n    expected_sum = (n + 1) * (n + 2) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],10000,0.0019748,0.002105229,0.0034839,N/A
p1_find_missing_number,prompt_1,56,['def funcImp(arg1):\n    n = len(arg1)\n    expected_sum = (n + 1) * (n + 2) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],100000,0.0648654,0.06748052,0.0749121,N/A
p1_find_missing_number,prompt_1,57,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    arr_sum = sum(arg1)\n    missing_num = total_sum - arr_sum\n    return missing_num'],1000,0.0002229,0.000228901,0.0002795,N/A
p1_find_missing_number,prompt_1,57,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    arr_sum = sum(arg1)\n    missing_num = total_sum - arr_sum\n    return missing_num'],10000,0.0019747,0.002051659,0.0021861,N/A
p1_find_missing_number,prompt_1,57,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    arr_sum = sum(arg1)\n    missing_num = total_sum - arr_sum\n    return missing_num'],100000,0.0653649,0.068011507,0.0786412,N/A
p1_find_missing_number,prompt_1,58,"['def funcImp(arg1):\n    sum_of_list = sum(arg1)\n    expected_sum = sum(range(arg1[0], arg1[-1] + 1))\n    missing_num = expected_sum - sum_of_list\n    return missing_num']",1000,0.000471,0.000499641,0.0005393,N/A
p1_find_missing_number,prompt_1,58,"['def funcImp(arg1):\n    sum_of_list = sum(arg1)\n    expected_sum = sum(range(arg1[0], arg1[-1] + 1))\n    missing_num = expected_sum - sum_of_list\n    return missing_num']",10000,0.0019783,0.002051808,0.0023366,N/A
p1_find_missing_number,prompt_1,58,"['def funcImp(arg1):\n    sum_of_list = sum(arg1)\n    expected_sum = sum(range(arg1[0], arg1[-1] + 1))\n    missing_num = expected_sum - sum_of_list\n    return missing_num']",100000,0.0655537,0.06770807,0.0728699,N/A
p1_find_missing_number,prompt_1,59,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    arr_sum = sum(arg1)\n    missing_num = total_sum - arr_sum\n    return missing_num'],1000,0.0002132,0.000223877,0.0002713,N/A
p1_find_missing_number,prompt_1,59,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    arr_sum = sum(arg1)\n    missing_num = total_sum - arr_sum\n    return missing_num'],10000,0.0019719,0.002090163,0.0028241,N/A
p1_find_missing_number,prompt_1,59,['def funcImp(arg1):\n    n = len(arg1) + 1\n    total_sum = n * (n + 1) // 2\n    arr_sum = sum(arg1)\n    missing_num = total_sum - arr_sum\n    return missing_num'],100000,0.0655418,0.06823432,0.075733,N/A
p1_find_missing_number,prompt_1,60,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_num = expected_sum - actual_sum\n    return missing_num'],1000,0.0002219,0.000230823,0.0002901,N/A
p1_find_missing_number,prompt_1,60,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_num = expected_sum - actual_sum\n    return missing_num'],10000,0.0019736,0.002047077,0.0022342,N/A
p1_find_missing_number,prompt_1,60,['def funcImp(arg1):\n    n = len(arg1) + 1\n    expected_sum = n * (n + 1) // 2\n    actual_sum = sum(arg1)\n    missing_num = expected_sum - actual_sum\n    return missing_num'],100000,0.0659299,0.068973449,0.0932416,N/A
p1_find_missing_number,prompt_1,61,['def funcImp(arg1):\n    n = len(arg1)\n    sum_expected = (n + 1) * (n + 2) // 2\n    sum_actual = sum(arg1)\n    return sum_expected - sum_actual'],1000,0.0002202,0.000229381,0.0002897,N/A
p1_find_missing_number,prompt_1,61,['def funcImp(arg1):\n    n = len(arg1)\n    sum_expected = (n + 1) * (n + 2) // 2\n    sum_actual = sum(arg1)\n    return sum_expected - sum_actual'],10000,0.0019731,0.00204259,0.0021752,N/A
p1_find_missing_number,prompt_1,61,['def funcImp(arg1):\n    n = len(arg1)\n    sum_expected = (n + 1) * (n + 2) // 2\n    sum_actual = sum(arg1)\n    return sum_expected - sum_actual'],100000,0.0654352,0.068681409,0.0761501,N/A
p1_find_missing_number,prompt_1,62,['def funcImp(arg1):\n    n = len(arg1)\n    expected_sum = (n + 1) * (n + 2) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],1000,0.0002213,0.000231735,0.0003309,N/A
p1_find_missing_number,prompt_1,62,['def funcImp(arg1):\n    n = len(arg1)\n    expected_sum = (n + 1) * (n + 2) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],10000,0.0019675,0.002105125,0.0028309,N/A
p1_find_missing_number,prompt_1,62,['def funcImp(arg1):\n    n = len(arg1)\n    expected_sum = (n + 1) * (n + 2) // 2\n    actual_sum = sum(arg1)\n    return expected_sum - actual_sum'],100000,0.0656099,0.068793693,0.0821871,N/A
p1_find_missing_number,prompt_1,63,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = sum(arg1)\n    natural_sum = (n + 1) * (n + 2) // 2\n    return natural_sum - total_sum'],1000,0.0002207,0.000229691,0.0002717,N/A
p1_find_missing_number,prompt_1,63,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = sum(arg1)\n    natural_sum = (n + 1) * (n + 2) // 2\n    return natural_sum - total_sum'],10000,0.0019763,0.002071391,0.0025433,N/A
p1_find_missing_number,prompt_1,63,['def funcImp(arg1):\n    n = len(arg1)\n    total_sum = sum(arg1)\n    natural_sum = (n + 1) * (n + 2) // 2\n    return natural_sum - total_sum'],100000,0.0654352,0.068316571,0.0764999,N/A
p1_find_missing_number,prompt_1,64,['def funcImp(arg1):\n    n = len(arg1)\n    result = arg1[n - 1] + 1\n    for i in range(n):\n        result ^= arg1[i]\n        result ^= i + 1\n    return result'],1000,0.0041676,0.00437165,0.0055637,N/A
p1_find_missing_number,prompt_1,64,['def funcImp(arg1):\n    n = len(arg1)\n    result = arg1[n - 1] + 1\n    for i in range(n):\n        result ^= arg1[i]\n        result ^= i + 1\n    return result'],10000,0.0406332,0.042332555,0.0449223,N/A
p1_find_missing_number,prompt_1,64,['def funcImp(arg1):\n    n = len(arg1)\n    result = arg1[n - 1] + 1\n    for i in range(n):\n        result ^= arg1[i]\n        result ^= i + 1\n    return result'],100000,0.4160515,0.423055635,0.4417183,N/A
